,ZIP Code,earned_premium,earned_exposure,fire_smoke_claims,fire_smoke_losses,growth_exposure,growth_premium,growth_fire_smoke_claims,growth_fire_smoke_losses,ratio_losses_to_premium,new_policies,renewed_policies,company_nonrenewed,owner_nonrenewed,nonrenewed_policies,expiring_policies,pct_nonrenewed_policies,pct_nonrenewed_owner,pct_nonrenewed_company,ratio_new_to_nonrenewed,change_new_policies,change_renewed_policies,change_nonrenewed_owner,change_nonrenewed_company,market_units,fair_plan_units,total_units,pct_market,pct_fair_plan,exposure_22,Avg_Median_Income_2018_2021,Avg_Growth_Rate_2018_2021,Total_Growth_2018_2021,Avg_Percentage_2018_2021,Avg_Change_2018_2021,Total_Change_2018_2021,State,CountyName,City,2018,2019,2020,2021,mean_2018_2021,percent_increase_2018_2021,housing_units,median_gross_rent,median_ownership_cost,median_home_value,Count_2022,Sum_1yr,Avg_3yr,Sum_3yr,Avg_5yr,Sum_5yr,Avg_10yr,Sum_10yr
197,91352,27139168,37446,150,6403325.0,0.0587196467991169,0.3161014213881674,-0.4897959183673469,0.0993486212742327,0.2359440422049784,3396,26049,2446,794,3240,29289,0.1106217351224009,0.0271091536071562,0.0835125815152446,1.048148148148148,0.0814639905548997,0.0194552529182878,0.1423728813559321,0.125,7105,546,7651,0.9286367795059468,0.071363220494053,267285971,59025.75,0.0572191673235761,0.1795675734454573,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,541895.4792415544,574259.3843383123,621753.0961899747,720258.1705881641,614541.5325895014,32.91,12735,1603.0,717.0,584100.0,0,0,0,0,0,0,0,0
198,91354,44430288,48189,97,1355930.0,0.0339577452741426,0.3281702897132204,3.6363636363636367,2.8609175244962217,0.0305181456397491,4808,31551,3971,734,4705,36256,0.1297716240070609,0.0202449249779346,0.1095266990291262,1.0218916046758768,0.2089136490250696,-0.0036844111294626,0.1724137931034481,1.021276595744681,8372,49,8421,0.9941812136325852,0.0058187863674147,51918900,130461.75,0.0244135717844423,0.0747595717655597,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Santa Clarita,612605.2636409864,616266.3415844975,640665.8693569585,747954.6417101295,654373.029073143,22.09,10964,2579.0,851.0,648600.0,2.0,1.0,2.333333333333333,7.0,2.2,11.0,2.125,17.0
199,91355,40979424,53549,72,1235096.0,0.0361427370673188,0.2572101301400513,-0.4761904761904761,1.9428986108231392,0.0301394182602468,3367,27594,2929,413,3342,30936,0.1080294802172226,0.0133501422291181,0.0946793379881044,1.0074805505685218,0.1323722149410222,-0.0021818181818181,0.0487444608567209,1.2027027027027026,7152,7,7159,0.9990222098058388,0.0009777901941611,7831958,97170.0,0.0419092314473183,0.1286849968179317,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Santa Clarita,568869.5603415336,575688.8880175055,596590.4648991298,692763.2462886719,608478.0398867102,21.78,12562,2303.0,848.0,600200.0,2.0,1.0,2.333333333333333,7.0,2.2,11.0,2.125,17.0
200,91356,60629823,40167,171,6739033.0,0.065974025974026,0.3548915064347351,-0.1923076923076923,1.7691767875961868,0.1111504646813829,3765,20588,2644,980,3624,24212,0.1496778456963489,0.0404757971253923,0.1092020485709565,1.038907284768212,0.2481296758104738,-0.0161756210283073,0.117363344051447,0.9230769230769232,5582,229,5811,0.9605919807262088,0.039408019273791,373466485,80812.0,0.0689465294140981,0.2189482437199071,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,848098.8002124508,882023.7137511274,936232.861701642,1107124.0915417008,943369.8668017304,30.54,12471,1720.0,1195.0,1023000.0,2.0,1.0,2.333333333333333,7.0,2.2,11.0,2.125,17.0
201,91360,51973634,62424,196,7045794.0,0.0304515454486047,0.2910289096055805,-0.7946428571428572,-0.5362660426878849,0.1355647750165016,4565,41013,3750,787,4537,45550,0.0996048298572996,0.017277716794731,0.0823271130625686,1.006171478950849,0.125,-0.0086871644704733,0.0566239316239316,0.9568345323741008,10590,72,10662,0.9932470455824424,0.0067529544175576,92046526,97369.0,0.012992716453262,0.0352313984058757,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Thousand Oaks,713166.5280688392,722257.1127130771,749713.5514326693,854024.9941127751,759790.5465818401,19.75,15674,2168.0,671.0,735100.0,0,0,0,0,0,0,0,0
202,91362,68509058,56880,1617,196488946.0,0.0046459242573562,0.2322099471829573,-0.9896574014221072,-0.997649753149728,2.868072510937167,4768,33549,3626,1112,4738,38287,0.1237495755739546,0.0290438007678846,0.0947057748060699,1.006331785563529,0.3179680150517403,-0.0437030075187969,0.1676300578034681,1.4497041420118344,8815,152,8967,0.9830489572878331,0.0169510427121668,275160174,118686.5,0.0502653793420172,0.1577764840722615,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Thousand Oaks,851335.608246543,861390.1056665769,887018.1372981606,1003738.0927768508,900870.4859970328,17.9,14450,2364.0,917.0,878300.0,0,0,0,0,0,0,0,0
203,91364,58653028,42808,234,5314598.0,0.0427622074544931,0.3401007463867844,-0.1976744186046511,-0.155698853276397,0.0906108035888616,5173,29382,3805,1216,5021,34403,0.1459465744266488,0.035345754730692,0.1106008196959567,1.0302728540131447,0.3083700440528634,-0.0313129955651122,0.2528604118993134,1.1224489795918369,7923,351,8274,0.957577955039884,0.042422044960116,360655776,109117.75,0.0408530648669337,0.1274714847305331,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,857372.2497317634,886936.2332169753,943000.1035052174,1115355.3091014875,950665.9738888608,30.09,11053,2575.0,1051.0,949000.0,0,0,0,0,0,0,0,0
204,91367,60602975,72714,276,7656851.0,0.0916860465116278,0.3163609440180954,-0.6581196581196581,-0.1533655385706922,0.1263444740130332,4758,31172,3900,775,4675,35847,0.1304153764610706,0.0216196613384662,0.1087957151226044,1.0177540106951872,0.1966911764705883,-0.0069168694761111,0.2044198895027624,0.3012048192771084,8353,115,8468,0.9864194615021256,0.0135805384978743,107969710,94449.75,0.0414175519420908,0.1266148986875563,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,704500.2190003814,728173.9388185954,777866.8810211237,920365.6169161978,782726.6639390746,30.64,19441,2384.0,1001.0,786200.0,0,0,0,0,0,0,0,0
205,91377,23840845,23578,1289,46561586.0,-0.0207503320053121,0.2053578410378147,-0.998426435877262,-0.9987398781649872,1.95301743709168,1769,12934,1305,440,1745,14679,0.1188773077185094,0.0299747939232917,0.0889025137952176,1.0137535816618912,0.1791767554479419,-0.0129191018148262,0.0960960960960961,1.3448275862068964,3392,70,3462,0.979780473714616,0.0202195262853841,82724601,135350.0,0.0363397692438219,0.1129744522709956,76.45,-3.3666666666666694,-10.100000000000009,CA,Ventura County,Oak Park,799690.3661434189,812561.1465233403,838415.3925591331,942181.9928769824,848212.2245257186,17.82,5221,2764.0,1022.0,823300.0,0,0,0,0,0,0,0,0
206,91381,33224275,28310,41,502909.0,0.0105835240274598,0.3305120538747519,-0.4,-0.703191922805553,0.0151367938051319,2546,15364,1884,561,2445,17809,0.137290134201808,0.0315009264978381,0.1057892077039699,1.0413087934560328,0.3101604278074865,-0.0358698437099667,0.145413870246085,0.8476190476190477,4342,121,4463,0.972888191799238,0.0271118082007618,160196618,135564.5,0.04100017790999,0.1259917387576962,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Stevenson Ranch,658534.3204004536,671502.764233176,699257.3176926303,817901.0511724831,711798.8633746859,24.2,6772,2348.0,1170.0,851300.0,0,0,0,0,0,0,0,0
207,91384,32529182,28312,97,3656070.0,0.0516615875780002,0.3767071362667977,0.1999999999999999,11.66992642090247,0.1123935425120742,3379,21200,2316,1177,3493,24693,0.1414570931033086,0.047665330255538,0.0937917628477706,0.9673632980246206,0.1331403762662808,-0.0371658733064811,0.0818181818181817,1.510948905109489,5073,854,5927,0.8559136156571622,0.1440863843428378,742387230,113020.0,0.0354458399592704,0.1088231485078907,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Castaic,565256.8328454279,579486.9037781948,603770.9014619308,705324.7960243882,613459.8585274854,24.78,7119,1767.0,764.0,579800.0,2.0,1.0,2.333333333333333,7.0,2.2,11.0,2.125,17.0
208,91390,35851589,25423,107,4339200.0,0.0914483440434998,0.4305497086507335,-0.4374999999999999,0.2132099851725108,0.1210322923204324,3044,18096,2046,978,3024,21120,0.1431818181818182,0.0463068181818181,0.096875,1.0066137566137563,0.3478260869565217,-0.0238568588469184,0.3040685224839401,1.673469387755102,4571,750,5321,0.8590490509302763,0.1409509490697237,588408841,122991.75,0.0466872502826756,0.1449036096923421,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Santa Clarita,625737.4270176563,645175.9520351586,675779.4701763444,787397.6186536947,683522.6169707135,25.84,6759,2194.0,925.0,647600.0,0,0,0,0,0,0,0,0
209,91401,31805959,37465,92,8697318.0,0.1010879419764279,0.3502788113119162,-0.2380952380952381,8.68772763936414,0.2734493243860372,3108,21251,2511,510,3021,24272,0.124464403427818,0.0210118655240606,0.1034525379037574,1.028798411122145,0.0742778541953232,-0.0007548594074353,0.1501706484641638,0.0285714285714284,5845,124,5969,0.9792260010051936,0.0207739989948065,52996074,57722.75,0.0674332189636572,0.210884605423804,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,765168.6755511137,789849.6381388806,856929.2049230472,996920.4264038868,852216.986254232,30.29,15281,1595.0,864.0,798900.0,0,0,0,0,0,0,0,0
210,91402,20671541,35007,76,2550301.0,0.0934500959692896,0.3263460597161036,0.1499999999999999,-0.0276226577540745,0.1233725632743103,2771,20844,2015,584,2599,23443,0.1108646504286994,0.0249114874376146,0.0859531629910847,1.0661792997306656,0.1392961876832845,0.0019387359441644,0.1565762004175366,0.4444444444444444,5701,241,5942,0.9594412655671491,0.0405587344328508,98893848,47267.75,0.0630764237807624,0.2013206710689035,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,453528.60432579735,480940.83317710384,515372.2697901824,599329.5132231965,512292.80512907007,32.15,20683,1408.0,731.0,483700.0,0,0,0,0,0,0,0,0
211,91403,42792339,38381,59,908000.0,0.0682114882506528,0.3691080866626215,-0.5416666666666667,-0.1626736566186107,0.0212187513283627,2549,16071,1992,566,2558,18629,0.1373127918836223,0.0303827365934832,0.106930055290139,0.9964816262705238,0.1680814940577248,-0.0276953511374876,0.1493775933609957,1.134020618556701,4147,341,4488,0.9240196078431372,0.0759803921568627,490434173,101566.5,0.0302252062655884,0.0891665971816893,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,966519.162341104,1006094.4691578737,1069897.088399887,1252371.3486242758,1073720.5171307852,29.58,12760,2150.0,1368.0,1129100.0,0,0,0,0,0,0,0,0
212,91405,20543791,33645,90,2324818.0,0.1414621611203905,0.33670722318427,0.2857142857142858,-0.0462439615726656,0.1131640211877155,2749,17282,2121,495,2616,19898,0.1314704995476932,0.0248768720474419,0.1065936275002512,1.0508409785932722,0.01840490797546,0.0257792359971877,0.0853658536585366,0.1968503937007875,4822,160,4982,0.9678843837816138,0.0321156162183861,69745554,48552.0,0.0771911495926832,0.2489896206484798,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,530752.5749316191,559520.361455311,607136.1131673891,709784.6060446895,601798.4138997522,33.73,19397,1494.0,727.0,581600.0,0,0,0,0,0,0,0,0
213,91406,34288888,47739,128,4950228.0,0.0839425702457499,0.3172857664603343,0.0,0.0037715203245454,0.144368286308964,4190,30778,3323,608,3931,34709,0.113255927857328,0.0175170705004465,0.0957388573568815,1.065886542864411,0.0896686159844055,0.0219055159672736,0.1075949367088606,0.4154929577464787,8265,180,8445,0.9786856127886324,0.0213143872113676,83547803,60442.25,0.053215678746548,0.1680350005401318,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,574125.5542729852,600926.3259508137,649274.9836424169,758568.3808351066,645723.8111753307,32.13,19494,1642.0,776.0,608600.0,0,0,0,0,0,0,0,0
214,91411,12304497,20477,31,1525159.0,0.159454274141974,0.3533480315104371,-0.6842105263157894,0.7626140909853147,0.1239513488442477,1270,9512,1017,196,1213,10725,0.1131002331002331,0.0182750582750582,0.0948251748251748,1.0469909315746084,0.127208480565371,0.0088383838383838,0.1130434782608695,0.5348837209302326,2578,59,2637,0.9776260902540768,0.0223739097459233,21831146,60626.0,0.0732636959640396,0.2360003666025112,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,664443.9575143472,702460.2249965613,754239.7205580003,872354.1262697804,748374.5073346723,31.29,9748,1647.0,785.0,759300.0,0,0,0,0,0,0,0,0
215,91423,51547952,47844,63,2051808.0,0.0806197478991597,0.3681015905625411,-0.7931034482758621,-0.9598047864403132,0.0398038703846081,2778,19965,2190,572,2762,22727,0.1215294583535002,0.0251683020196242,0.096361156333876,1.005792903692976,0.1945773524720893,-0.020721259214983,0.0764818355640535,0.728813559322034,5051,453,5504,0.9176962209302324,0.0823037790697674,706251623,90793.25,0.0536130571792018,0.1671404003248459,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,979380.7412611354,1014791.8395294264,1076297.95830482,1251510.6027521964,1080495.2854618945,27.79,16264,2044.0,1241.0,1066600.0,0,0,0,0,0,0,0,0
216,91436,56829730,23938,69,7227034.0,0.0324296499656828,0.3914437509291311,-0.6111111111111112,-0.8936079066848327,0.1271699513617256,2767,17561,2017,700,2717,20278,0.1339875727389289,0.0345201696419765,0.0994674030969523,1.0184026499815972,0.2802547770700636,-0.03710407239819,0.0897959183673469,1.6442307692307692,4632,214,4846,0.9558398679323152,0.0441601320676846,344093321,158677.5,0.0252140336328968,0.0567181759166928,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,1435057.3059884608,1513323.557924372,1621999.8197554469,1879765.364858173,1612536.5121316132,30.99,6244,2804.0,1492.0,1545300.0,2.0,1.0,2.333333333333333,7.0,2.2,11.0,2.125,17.0
217,91501,17826934,24904,38,1938201.0,0.2707485300768881,0.5765144944296672,-0.8703703703703703,-0.9776001634628104,0.1087231825730661,1298,10357,973,232,1205,11562,0.1042207230582944,0.0200657325722193,0.084154990486075,1.0771784232365145,0.0567823343848581,0.0163551401869159,0.0495867768595041,0.25,2761,144,2905,0.9504302925989672,0.0495697074010327,131897892,72598.75,0.0393148153423315,0.1180786622301851,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Burbank,798292.824871399,826680.5386709512,867961.0994261672,1008313.2972857044,875311.9400635554,26.31,8341,1864.0,628.0,827400.0,2.0,1.0,2.333333333333333,7.0,2.2,11.0,2.125,17.0
218,91502,3116230,10092,8,467111.0,0.1458782908933966,0.2883649437493705,4.000000000000001,3.410848595332665,0.1498961886638662,190,1809,165,31,196,2005,0.0977556109725685,0.0154613466334164,0.0822942643391521,0.9693877551020408,-0.0196078431372549,-0.0111358574610245,0.0465116279069768,-0.125,508,13,521,0.9750479846449136,0.0249520153550863,3496853,47945.25,0.1199326019726376,0.3868980522714761,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Burbank,591323.2731302181,620130.6086311045,638925.9478106274,712451.3458889237,640707.7938652185,20.48,5990,1671.0,450.0,761400.0,2.0,1.0,2.333333333333333,7.0,2.2,11.0,2.125,17.0
219,91504,24958168,32784,56,2533565.0,0.0536412974883251,0.3112703570810951,-0.5,2.5817159369291764,0.1015124587670056,2183,18641,1643,412,2055,20696,0.0992945496714341,0.019907228449942,0.079387321221492,1.062287104622871,0.1603053435114503,0.0064738886491151,0.162162162162162,0.0775862068965518,4982,138,5120,0.973046875,0.026953125,110725590,83833.25,0.056337833542121,0.1766435872073854,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Burbank,799406.5203021533,841501.099175176,894676.3060005627,1039309.6717261798,893723.399301018,30.01,10702,1853.0,749.0,819100.0,2.0,1.0,2.333333333333333,7.0,2.2,11.0,2.125,17.0
220,91505,30834074,50404,46,1895408.0,0.0656765676567656,0.3245587688638767,-0.4,0.2845067477360099,0.0614712152536184,2831,29778,2402,346,2748,32526,0.0844862571481276,0.0106376437311689,0.0738486134169587,1.0302037845705967,0.1328358208955224,0.0013480722566729,0.0991304347826087,0.3,7801,93,7894,0.9882189004307068,0.0117810995692931,32922493,88855.0,0.0379239307134011,0.1176477537182077,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Burbank,776136.1615787414,804440.6881205561,856879.7696270357,989702.9317662332,856789.8877731415,27.52,14100,2007.0,613.0,812500.0,2.0,1.0,2.333333333333333,7.0,2.2,11.0,2.125,17.0
221,91506,19331538,28218,38,1706925.0,0.0573650234741784,0.3171145647589133,-0.4545454545454546,0.8008886369098609,0.0882974236193726,1887,19208,1559,241,1800,21008,0.0856816450875856,0.0114718202589489,0.0742098248286367,1.0483333333333331,0.0756302521008402,0.0064853556485355,0.1119791666666667,0.1269841269841269,5099,48,5147,0.9906741791334758,0.0093258208665241,21593553,82262.0,0.0172449822495245,0.0514100166776166,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Burbank,821069.7447049302,853660.9892976907,909890.4311231296,1057288.6909034336,910477.464007296,28.77,8654,1778.0,570.0,850600.0,2.0,1.0,2.333333333333333,7.0,2.2,11.0,2.125,17.0
222,91601,20123942,46927,61,2299078.0,0.4076754385964911,0.5937095721349717,-0.2575757575757575,0.886059395903849,0.1142459066916412,1976,14180,1575,312,1887,16067,0.1174456961473828,0.0194186842596626,0.0980270118877201,1.0471648118706942,0.0974477958236659,0.0204255319148936,0.053763440860215,0.4833333333333334,3869,177,4046,0.9562530894710826,0.0437469105289174,50844260,56422.5,0.0551596144100167,0.1740072613910696,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,657131.7319105606,688046.0560762653,731971.9538936847,837353.5039713759,728625.8114629716,27.43,19161,1780.0,640.0,744500.0,0,0,0,0,0,0,0,0
223,91602,24315834,29694,32,3773640.0,0.1058503790587896,0.3519258581858686,0.1999999999999999,0.78451660250485,0.1551927028289467,1338,9368,1086,212,1298,10666,0.1216951059441215,0.0198762422651415,0.1018188636789799,1.0308166409861326,0.2300319488817892,0.0099610220874837,0.2779922779922781,-0.0535714285714286,2537,30,2567,0.9883132060771328,0.0116867939228671,14545091,82896.5,0.008167501305016,0.023792375209053,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,792823.8966695409,821161.4857702974,857339.3698755506,967118.417637252,859610.7924881603,21.98,10677,1895.0,832.0,873700.0,0,0,0,0,0,0,0,0
224,91604,65113642,51065,66,4572882.0,0.0808279940857565,0.4137926000992162,-0.75,-0.8612028135853511,0.0702292462768401,3244,21770,2450,782,3232,25002,0.1292696584273258,0.0312774978001759,0.0979921606271498,1.0037128712871286,0.1694695989650712,-0.0281587127445602,0.0970394736842106,1.0067567567567566,5568,527,6095,0.9135356849876948,0.0864643150123051,809030351,114667.0,0.063099657376628,0.2010341161689378,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,1199581.9740223764,1252425.9230483996,1313028.0299500795,1501684.4788980968,1316680.101479738,25.18,15489,2228.0,1123.0,1263200.0,0,0,0,0,0,0,0,0
225,91605,25006135,39572,107,4259476.0,0.0658198614318705,0.3263003925563803,-0.1538461538461538,4.64588945371892,0.1703372392414901,3586,25334,2636,802,3438,28772,0.1194911719727512,0.0278743222577505,0.0916168497150007,1.0430482838859805,0.0937142857142856,0.0199260806684877,0.1573926868044515,0.1455399061032865,7114,298,7412,0.95979492714517,0.04020507285483,125624573,51840.25,0.0627269318657325,0.200063829787234,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,550303.9654035397,584629.2935443626,634383.3665352474,741138.5563058448,627613.7954472486,34.68,17325,1586.0,663.0,605900.0,0,0,0,0,0,0,0,0
226,91606,21603008,36073,70,2782014.0,0.1088667058132706,0.3404361529296853,-0.5862068965517241,-0.4104449969654848,0.1287790107747958,2751,20624,2043,518,2561,23185,0.1104593487168427,0.0223420314858744,0.0881173172309683,1.0741897696212417,0.2260061919504643,0.012355363796823,0.2458333333333333,0.0489510489510489,5771,264,6035,0.9562551781275892,0.0437448218724109,102625779,52086.75,0.0720968148975387,0.2316744617108865,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,582920.3416478302,615944.919879665,665519.3055538613,771076.9919295682,658865.3897527312,32.28,16267,1493.0,639.0,648100.0,0,0,0,0,0,0,0,0
227,91607,27786781,37569,50,2503348.0,0.1038003403289846,0.3449545352693115,-0.3333333333333333,-0.5646716182670279,0.0900913279591471,2175,15100,1714,299,2013,17113,0.1176298720271138,0.0174720972360194,0.1001577747910944,1.0804769001490313,0.1414538310412574,0.0039808917197452,0.2057291666666667,-0.0879120879120879,4099,34,4133,0.9917735301233972,0.0082264698766029,20737520,72698.25,0.0926379653463824,0.3014531936465022,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Los Angeles,829694.9327449258,863527.507976512,922698.151241232,1071380.988696101,921825.3951646928,29.13,14129,1761.0,870.0,864100.0,0,0,0,0,0,0,0,0
228,91701,48009173,53697,135,5637750.0,0.0237554849447723,0.276398874282592,-0.32,1.1526477527161254,0.1174306835070872,5496,42309,4494,861,5355,47664,0.1123489425981873,0.018063947633434,0.0942849949647532,1.026330532212885,0.124315871774824,-0.0068998109640832,0.183673469387755,0.4971428571428571,11164,56,11220,0.9950089126559716,0.0049910873440285,52180727,100302.75,0.0359635501544558,0.110507342136144,57.275000000000006,-3.4666666666666663,-10.4,CA,San Bernardino County,Rancho Cucamonga,547497.6765567953,553354.8328339482,578803.8788840874,679620.9261735332,589819.328612091,24.13,13263,1976.0,679.0,577200.0,0,0,0,0,0,0,0,0
229,91702,34112625,57512,542,6151829.0,0.085218537228201,0.3065320573463312,-0.0909090909090908,0.0908608837449065,0.1803387748670763,4182,36752,3178,703,3881,40633,0.0955134988802205,0.0173012083774272,0.0782122905027933,1.0775573305849009,-0.0817051509769094,0.0065739016106058,0.0122699386503066,0.3400000000000001,9554,286,9840,0.9709349593495936,0.0290650406504065,134124459,68399.75,0.0599108429060176,0.1865342163355408,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Azusa,474148.9893841985,487982.99043578136,512959.1494752842,589093.5155194488,516046.16120367823,24.24,16994,1663.0,560.0,474100.0,2.0,1.0,2.333333333333333,7.0,2.2,11.0,2.125,17.0
230,91706,31218260,59892,191,6154477.0,0.0616950560864146,0.2828431038909786,0.0952380952380951,0.7735517772029057,0.1971434987087685,5085,44491,3742,957,4699,49190,0.0955275462492376,0.0194551738158162,0.0760723724334214,1.0821451372632476,0.0548589341692788,0.0157186988915136,0.0517970401691332,0.1447963800904976,11803,494,12297,0.959827600227698,0.0401723997723021,175308691,67356.5,0.0537847173440779,0.1701388330303566,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Baldwin Park,472103.8337990329,494409.3505070765,523284.702742818,597147.0655560055,521736.2381512332,26.49,18379,1617.0,530.0,465900.0,0,0,0,0,0,0,0,0
231,91708,8947419,16286,12,91699.0,0.4423723631916847,0.7004543683812745,0.0,-0.8894618013180375,0.0102486538296686,2678,7165,1486,163,1649,8814,0.1870887224869525,0.0184933061039255,0.168595416383027,1.6240145542753184,0.2391653290529696,0.5003523608174771,0.6041666666666667,1.3214285714285716,2801,7,2808,0.9975071225071224,0.0024928774928774,4551065,82879.0,0.1096240679476273,0.0833112612016068,57.275000000000006,-3.4666666666666663,-10.4,CA,San Bernardino County,Chino,497995.4677760412,502824.6620754439,507923.8533703869,597618.2653073192,526590.5621322978,20.0,4663,2413.0,924.0,488900.0,1.0,1.0,2.333333333333333,7.0,1.8,9.0,1.7142857142857142,12.0
232,91709,98925341,105279,247,9974441.0,0.0686472568825509,0.3194822260833954,-0.5217391304347826,-0.7702446027170413,0.1008279668199475,11483,72165,8427,2697,11124,83289,0.1335590534164175,0.0323812268126643,0.1011778266037532,1.0322725638259618,0.0096906448005964,0.0034324309361679,0.1079398028022833,0.5247311827956989,19148,685,19833,0.9654616043967126,0.0345383956032874,718573522,106229.0,0.0151470690014018,0.0452050865283487,57.275000000000006,-3.4666666666666663,-10.4,CA,San Bernardino County,Chino Hills,654202.4014962555,656217.911545785,665606.1070805618,757387.9740902634,683353.5985532164,15.77,26183,2318.0,827.0,676800.0,0,0,0,0,0,0,0,0
233,91710,65993271,89068,203,7927248.0,0.0554936379678647,0.2865317103280362,-0.2580645161290323,-0.2743403424724451,0.1201220651723719,8844,65536,6931,1295,8226,73762,0.1115208372874922,0.0175564653886825,0.0939643718988096,1.075127644055434,-0.0027322404371584,0.0234190582681077,0.056024096385542,0.5698924731182795,17507,74,17581,0.9957909106421704,0.0042090893578294,44665652,84390.25,0.0394876704413343,0.1229143632525882,57.275000000000006,-3.4666666666666663,-10.4,CA,San Bernardino County,Chino,512992.344487307,519823.54612866906,537904.6047048682,627429.0165735268,549537.3779735927,22.31,23408,1689.0,575.0,512600.0,1.0,1.0,2.333333333333333,7.0,1.8,9.0,1.7142857142857142,12.0
234,91711,46986341,47569,123,5952678.0,0.0316477468180254,0.2645794516179276,-0.1428571428571429,-0.1415991348557431,0.126689541541445,3295,32282,2693,574,3267,35549,0.0919013193057469,0.0161467270528003,0.0757545922529466,1.0085705540250995,0.1174934725848564,-0.0106958446029014,0.1374407582938388,0.0681818181818181,8317,103,8420,0.9877672209026128,0.0122327790973871,130366694,102972.75,0.0495526029018482,0.152029346367055,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Claremont,696129.1492047819,714176.8644338711,747388.6895549922,844844.399431623,750634.775656317,21.36,13049,1828.0,696.0,714400.0,2.0,1.0,2.333333333333333,7.0,2.2,11.0,2.125,17.0
235,91722,23343016,38807,195,3348644.0,0.0443386243386243,0.2525638288512972,-0.5862068965517242,-0.6728601760309785,0.1434537850635924,3098,28718,2415,517,2932,31650,0.0926382306477093,0.0163349131121642,0.076303317535545,1.0566166439290587,-0.0818291215403128,0.0094087909001545,-0.0501567398119122,0.2357723577235773,7470,110,7580,0.9854881266490764,0.0145118733509234,45731548,81643.0,0.0378542554760778,0.1177913476807085,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Covina,512435.5863262469,527219.8655094182,556590.0000241298,643850.8560697989,560024.0769823985,25.65,10669,1692.0,504.0,513600.0,2.0,1.0,2.333333333333333,7.0,2.2,11.0,2.125,17.0
236,91723,11426764,19113,56,1591906.0,0.0880999342537804,0.2928279644654767,-0.4285714285714286,-0.7016969373897372,0.1393138074786527,1262,12368,1010,166,1176,13544,0.086828115770821,0.0122563496751329,0.0745717660956881,1.0731292517006803,0.215547703180212,-0.008346709470305,0.1934156378600822,0.7241379310344827,3267,34,3301,0.9897000908815512,0.0102999091184489,15171512,68352.5,0.0470426648795812,0.1454562346128238,48.55,-2.566666666666665,-7.699999999999996,CA,Los Angeles County,Covina,527703.7424751574,547425.0143973018,583131.0332592437,672932.6502713128,582798.110100754,27.52,6399,1545.0,589.0,579100.0,2.0,1.0,2.333333333333333,7.0,2.2,11.0,2.125,17.0
